uuid,Label,Statement,Premise
7cbe445f-2df6-4a87-be6b-7ecc1e80b08b,0,"Aucun des patients de la cohorte 1 de l'essai principal n'avait de carence en platlet, et aucun des patients de la cohorte 2 n'avait de pyrexie.","Événements indésirables 1: Total: 17 anémie 2/52 (3,85%) Neutropénie fébrile 4/52 (7,69%) Pancytopénie 1/52 (1,92%) Thrombocytopénie 0/52 (0,00%) Douleur abdominale 1/52 (1,92%)1/52 (1,92%) pyrexie 2/52 (3,85%) défaillance hépatique 1/52 (1,92%) Hyperbilirubinamia 1/52 (1,92%) Infection liée au dispositif 1/52 (1,92%) Pneumonie 2/52 (3,85%)Sepsis 1/52 (1,92%) Événements indésirables 2: Total: 7 anémie 0/21 (0,00%) Neutropénie fébrile 1/21 (4,76%) Pancytopénie 0/21 (0,00%) Thrombocytopenia 1/21 (4,76%) Douleur abdominale0/21 (0,00%) Constipation 0/21 (0,00%) Pyrexie 1/21 (4,76%) FAISSE HÉPATIQUE 0/21 (0,00%) Hyperbilirubinaemia 0/21 (0,00%) Infection liée au dispositif 0/21 (0,00%)Pneumonie 0/21 (0,00%) septicémie 0/21 (0,00%)"
f79a9011-0a68-4255-a40f-5d73af412bf0,1,"Le CO2 est utilisé dans le cadre de l'intervention dans un seul des groupes d'étude de l'essai primaire, et non utilisé dans aucun des groupes d'étude dans l'essai secondaire.",Intervention 1: Expansion des tissus aéroformes Inflation d'expansion des tissus aéroformes avec dioxyde de carbone par une télécommande d'expansion des tissus aéroformes: l'expanseur de tissu contrôlé par le patient aéroforme est un expander de tissu mammaire implanté après une mastectomie et activé par le contrôle à distance pour libérer de petites doses de dioxyde de carbone à partir d'un réservoir internepour remplir et gonfler l'expanseur.Intervention 2: Expansion des tissus salins Expansion des tissus salins gonflée par des injections d'aiguille d'expansion du tissu salin salin: Un expanseur de tissu salin est un expanseur de tissu mammaire qui est implanté après la mastectomie et gonflé au fil du temps en utilisant des injections d'aiguille pour remplir et gonfler l'écart avec une solution saline.1: examen FFDM et DBT FFDM et scan DBT sur l'intervention d'inspiration Siemens Mammomat 2: FFDM uniquement examen FFDM
41cf791e-ed7a-48e5-af84-eefc9fa41ba7,0,"Les événements indésirables de l'essai primaire où tous sont également répandus, tandis que dans l'essai secondaire, l'empoisonnement à l'alcool a été signalé comme l'événement le plus courant.","Événements indésirables 1: Total: 8/29 (27,59%) Leucopénie 1 1/29 (3,45%) Thrombocytopénie 1 1/29 (3,45%) Abcès 1 1/29 (3,45%) Abcès mammaire 1/29 (3,45%) Fiède/ Sepsis 1 1/29 (3,45%) Fièvre neutropénique 2 1/29 (3,45%) Neuropathie périphérique 1 1/29 (3,45%) Séizure / Syncope 1 1/29 (3,45%) Hématurie 1 1/29 (3,45%)UTI 1 1/29 (3,45%) essoufflement 1 1/29 (3,45%) Événements indésirables 1: Total: 7/9 (77,78%) Febrile Neutropenia1 / 9 (11,11%) neutropénia1 / 9 (11,11%) Tachycardia1 /9 (11,11%) Hematemèse1 / 9 (11,11%) obstruction des intestinaux en artime1 / 9 (11,11%) pneumonie1 / 9 (11,11%) Hypokalemia1 / 9 (11,11%) Pempoisonnement de l'alcool1 / 9 (11,11%) Maladie progressive4 / 9 (44,44%)"
e100212f-5bef-4f84-a3c1-d18a6b3e8355,0,"L'essai principal a un délai plus court que l'essai secondaire, ces deux études utilisent les mêmes unités de mesure dans leur évaluation.","Mesure des résultats: Durée de la neurtopénie modérée après la première administration de chimiothérapie Nombre de jours au cours desquels le patient a eu un nombre absolu de neutrophiles (ANC) 2,0 x 10 ^ 9 / l après le premier cycle du délai de chimiothérapie: le premier de 4 21 jours chimiothérapieRésultats des cycles 1: ARM / Groupe Titre: 80 g / kg / dose de F 627 (TC) ARM / groupe Description: Cette dose de F 627 étant uniquement donnée aux sujets qui doivent avoir une chimiothérapie TC.F 627: injection sous-cutanée donnée 1 par chimiothérapie.Nombre global de participants analysés: 35 Moyenne (écart-type) Unité de mesure: jours 0,6 (1,26) Résultats 2: ARM / Groupe Titre: 240 g / kg / dose de F 627 (TC) ARM / groupe Description: Cette dose de F627 Donné aux sujets recevant une chimiothérapie TC ou TAC.F 627: injection sous-cutanée donnée 1 par chimiothérapie.Nombre global de participants analysés: 37 Unité de mesure moyenne (écart-type): jours 0,6 (1,01) Mesure des résultats: nombre de patients atteints d'insuffisance cardiaque congestive (CHF) tandis que sur un traitement actif non spécifié Courage: 6 mois Résultats 1: ARM /Titre du groupe: AC / ARM PTL / Groupe Description: Doxorubicine standard et cyclophosphamide (AC) suivie d'un paclitaxel hebdomadaire (80 mg / m ^ 2) x 12 avec un trastuzumab dose standard simultané (hebdomadaire x 12 puis répétez 3 semaines pendant 9 mois supplémentaires) Plus le lapatinib quotidien (modifié à 750 mg pendant le paclitaxel + trastuzumab + lapatinib (PTL) et 1000 mg pendant le trastuzumab + lapatinib (TL)) pendant un total de 12 mois.Nombre global de participants analysés: 109 Type de mesure: Nombre Unité de mesure: Participants 0"
798c0983-5265-47ea-bfcd-735738793482,1,"Un patient a récemment reçu du tamoxifène pour traiter le cancer du sein, il est exclu de l'essai principal.","Critères d'inclusion: documentation histologique du cancer du sein invasif par aiguille de base ou biopsie incisionnelle.Excès de tissu tumoral de biopsie suffisant pour fabriquer trois coupes de 5 micron doit être disponible pour les analyses moléculaires dans le cadre de cette étude.Le cancer invasif doit être positif au récepteur des œstrogènes avec une coloration ER présente dans une coloration supérieure à 50% des cellules cancéreuses invasives par IHC.Le cancer invasif doit être le récepteur du facteur de croissance épidermique humain 2 (HER2) négatif (IHC 0 1+ ou avec un rapport d'hybridation de fluorescence in situ (FISH) de 1,8 si l'IHC est 2+ ou si l'IHC n'a pas été fait).Cancer du sein invasif de stade clinique I III avec l'intention de traiter avec résection chirurgicale de la tumeur primaire.La tumeur doit être de 2 cm pour fournir un tissu adéquat.Les patients atteints d'une maladie multi-centres ou bilatéraux sont éligibles si les lésions cibles répondent aux autres critères d'éligibilité.Des échantillons de toutes les tumeurs disponibles sont demandés à des fins de recherche.Les femmes âgées de 18 ans pour qui un traitement adjuvant avec un inhibiteur de l'aromatase seraient cliniquement indiquées.Les femmes doivent être après ménopause ou pré-ménopausique ayant subi une ovariectomie.Les patients doivent répondre aux critères de laboratoire clinique suivants: Nombre de neutrophiles absolus (ANC) 1000 / mm3 et le nombre de plaquettes 75 000 / mm3.Bilirubine totale 1,5 x la limite supérieure de la plage normale (ULN).L'alanine aminotransférase (ALT) et l'aspartate aminotransférase (AST) 3 x uln.Capacité à donner un consentement éclairé.Critères d'exclusion: le traitement endocrinien préalable pour tout cancer confirmé histologique n'est pas autorisé.La thérapie endocrinienne antérieure qui a été administrée il y a 5 ans pour la prévention du cancer du sein chez les patientes sans antécédents de cancer du sein est autorisée.Traitement de médicaments systémique pour induire une suppression de l'ovaire si la femme est pré-ménopausique.Tout autre traitement néoadjuvant pour le cancer du sein (c'est-à-dire le traitement avec tout autre agent anti-cancer en plus du létrozole (10 21) jours avant la résection chirurgicale de la tumeur primaire)."
589e2f5b-9286-465b-8162-bb1549cd5ece,1,Au moins 4 patients dans les deux cohortes de l'essai primaire ont obtenu une réponse complète (CR) ou une réponse partielle (PR).,"Mesure des résultats: taux de réponse objectif (ORR) Une réponse objective (ou) est définie comme un patient ayant une meilleure réponse globale de réponse complète (CR) ou de réponse partielle (PR).Une patiente a la meilleure réponse globale de CR si elle avait une réponse globale de CR ou de RP lors d'une visite et a répondu aux critères de confirmation par RECIST.L'ORR est défini comme un pourcentage de patients ayant une réponse objective.Chaque patient atteint d'une maladie mesurable au départ a été évalué pour ou à partir de la séquence de critères d'évaluation de la réponse dans les données de numérisation des tumeurs solides (RECIST) jusqu'à la coupe des données.Les scans RECIST ont été effectués toutes les 12 semaines (+ / 2 semaines) à partir du délai de randomisation: ligne de base et toutes les 12 semaines (+ / 2 semaines) des données de randomisation jusqu'à la coupe des données (19 mars 2008) Résultats 1: Titre du bras / groupe: Fulvestrant 250MG ARM / Groupe Description: Fulvestrant 250 mg Nombre global de participants Analyse: 45 Type de mesure: Nombre Unité de mesure: Pourcentage de participants 11.1 Résultats 2: ARM / Groupe Titre: Fulvestrant 250 mg + chargement Dose ARM / groupe Description: Fulvestrant 250 mg+ Dose de chargement Nombre global de participants analysés: 51 Type de mesure: Nombre Unité de mesure: pourcentage de participants 17,6"
2ed770a0-fe98-4029-9511-ad04a94a1a69,0,"Dans l'essai primaire, la cohorte 2 avait plus de patients atteints de leucopénie que la cohorte 1, tandis que dans l'essai secondaire, la cohorte 1 avait plus que la cohorte 2. La cohorte 1 de l'essai principal avait la proportion la plus élevée de patients atteints de leucopénie.","Événements indésirables 1: Total: 6 agranulocytose 0/42 (0,00%) Anémie 2/42 (4,76%) Neutropénie fébrile 1/42 (2,38%) Leukopénie 0/42 (0,00%) Neutropénie 1/42 (2,38%) Thrombocytopenia 1/ 42 (2,38%) Arrêt cardio-respiratoire 0/42 (0,00%) Effusion péricardique 1/42 (2,38%) Hémorragie de l'ulcère gastrique 0/42 (0,00%) Melaena 0/42 (0,00%) Fatigue 1/42 (2,38%) Panne multi-organes 0/42 (0,00%) Événements indésirables 2: Total: 13 agranulocytose 1/61 (1,64%) Anémie 1/61 (1,64%) Neutropénie fébrile 0/61 (0,00%) Leukopénie 2/61 (3,28%) Neutropénie 2/61 (3,28%) thrombocytopénie 1/61 (1,64%) Arrestage respiratoire cardio(1,64%) Fatigue 1/61 (1,64%) Panne multi-organe 1/61 (1,64%) Événements indésirables 1: Total: 17/145 (11,72%) Anémie 0/145 (0,00%) Leukopénie 2/145 (1,38%) Neutropénie 1/145 (0,69%) leucocytose 1/145 (0,69%) thrombocytopénie 1/145 (0,69%) Neutropénie fébrile 1/145 (0,69%) Putura thrombocytopénique thrombocytopénique 0/145(0,00%) coagulation intravasculaire disséminée 0/145 (0,00%) insuffisance cardiaque 1/145 (0,69%) Fibrillation auriculaire 1/145 (0,69%) Événements indésirables 2: Total: 11/144 (7,64%) Anemie 1/144 (0,69%) leucopénie 0/144 (0,00%) Neutrropénie 0/144 (0,00%) leucocytose 0/144 (0,00%) thrombocytopénie 0/144 (0,00%) Neutropénie fébrile 1/144 (0,69%) thromboticocytopénic purpura 1/144(0,69%) coagulation intravasculaire disséminée 1/144 (0,69%) insuffisance cardiaque 0/144 (0,00%) Fibrillation auriculaire 0/144 (0,00%)"
17a821f8-5e68-4bf7-ac01-3f96ddfc5187,1,Les patients admissibles à l'essai principal doivent vivre aux États-Unis.,Critères d'inclusion: 52 ans 75 ans Identification comme résidence féminine latina / hispanique / Chicana dans le Pilsen Little Village Side East ou South Chicago Aucune histoire de bénévolat de santé Aucune histoire de cancer du sein et manque de mammographie au cours des deux dernières années Critères d'exclusion: nonRépondre à tous les critères d'inclusion Les femmes seront exclues si elles participaient à des groupes de discussion formatifs
c5e6497a-2e2f-4663-97fd-e73ba8904b0c,0,"Dans toutes les cohortes de l'essai secondaire et de l'essai principal, il n'y avait qu'un seul cas enregistré de myocardite et de thrombose.","Événements indésirables 1: Total: 3/73 (4,11%) Douleur thoracique cardiaque 1/73 (1,37%) Myocardite 1/73 (1,37%) Péricardite 1/73 (1,37%) Tachycardie ventriculaire 1/73 (1,37%) infection cutanée0/73 (0,00%) Radiation de dermatite 0/73 (0,00%) Dyspnée 1/73 (1,37%) Événements indésirables 2: Total: 3/70 (4,29%) Douleur thoracique cardiaque 0/70 (0,00%) Myocardite 0 /70 (0,00%) Péricardite 0/70 (0,00%) Tachycardie ventriculaire 0/70 (0,00%) Infection cutanée 2/70 (2,86%) Radiation de dermatite 1/70 (1,43%) Dyspnée 0/70 (0,00%) Événements indésirables1: Total: 4/43 (9,30%) Hémoglobine 1 1/43 (2,33%) Hémorragie / saignement 2 1/43 (2,33%) Neutrophiles / granulocytes (ANC / AGC) 3 1/43 (2,33%) plaquettes 4 1/ 43 (2,33%) Anorexie 5 1/43 (2,33%) Sodium Sérum faible (hyponatrémie) 1 1/43 (2,33%) thrombose / thrombus / embolie 6 2/43 (4,65%)"
0ad7293d-df35-42e8-881d-f2afc3f7d3fd,0,"Seuls les patients de l'essai primaire reçoivent 40,5 Gy de la curiethérapie, les patients de l'essai secondaire ne reçoivent aucune radiothérapie.","Intervention 1: La radiothérapie à modulation modulée par intensité accélérée (AIMRT) Tous les patients doivent recevoir un total de 40,5 Gy au sein entier en 2,7 Gy / Fraction x 15 fractions lundi à vendredi pendant 3 semaines ont été sujets à des doses quotidiennes uniformes à travers des champs tangents IMRT.Un coup de pouce simultané du lit tumoral d'origine de 0,50 Gy sera livré.Intensité accélérée Intensité Modulate Radiothérapie (AIMRT) Intervention 1: Expansion de tissus aéroformes Inflation d'expansion des tissus aéroformes avec dioxyde de carbone par un expannage de tissus aéroformes à distance: Le tissu aéroforme Expander est un expander de tissu mammaire implanté suivant la mastectomie et activé par le contrôle à distance pour libérer de petites doses de doses de tissu mammaireDioxyde de carbone d'un réservoir interne pour remplir et gonfler l'expanneur."
c4dd814d-f525-465f-abe1-a7975771d57e,0,"Les participants à la cohorte 1 de l'essai principal pesant moins de 45 kg reçoivent 5 millions d'unités / m ^ 2 de moins d'IL-2, que les participants de plus de 45 kg, mais tous les participants seront administrés de méthylprednisolone 3 fois par semaine pour 6 doses.","Intervention 1: ARM 1: Fludarabine CSA: administré par voie intraveineuse 25 mg / m ^ 2 jours 6 à 2 (5 jours).Cyclophosphamide: administré par voie intraveineuse 60 mg / kg de jours 5 et 4. cyclosporine (CSA): administré par voie intraveineuse 1,5 mg / kg pour la plage de dose cible de 150 250 ng / ml de jour 3 à jour +14 cellules tueuses naturelles: administrées par perfusion sur moins que moins que le jour 3 à jour +14 cellules tueuses naturelles: administrées par perfusion sur moins que moins que1 heure pas plus de 8,0 x 10 ^ 7 cellules / kg seront données.Interleukin 2 (IL 2): Étant donné par voie sous-cutanée à 9 millions d'unités 3 fois par semaine pour un total de 6 doses à partir de 4 heures après la perfusion de cellules NK.(Pour les patients pesant moins de 45 kilogrammes, l'IL 2 sera administré à 5 millions d'unités / m ^ 2 3 fois par semaine pour 6 doses).Intervention 2: ARM 2: CSA / méthylprednisolone (10 mg) / 6 doses d'interleukine 2 fludarabine: administré par voie intraveineuse 25 mg / m ^ 2 jours 6 à 2 (5 jours).Cyclophosphamide: administré par voie intraveineuse 60 mg / kg de jours 5 et 4. cyclosporine (CSA): administré par voie intraveineuse 1,5 mg / kg pour la plage de dose cible de 150 250 ng / ml de jour 3 à jour +14 cellules tueuses naturelles: administrées par perfusion sur moins que moins que le jour 3 à jour +14 cellules tueuses naturelles: administrées par perfusion sur moins que moins que1 heure pas plus de 8,0 x 10 ^ 7 cellules / kg seront données.Interleukin 2 (IL 2): Étant donné par voie sous-cutanée à 9 millions d'unités 3 fois par semaine pour un total de 6 doses à partir de 4 heures après la perfusion de cellules NK.(Pour les patients pesant moins de 45 kilogrammes, l'IL 2 sera administré à 5 millions d'unités / m ^ 2 3 fois par semaine pour 6 doses).Méthylprednisolone: administré par voie intraveineuse 10 mg / kg de jours 2 à +4 et 1 mg / kg de jours +5 à +9."
d76d6c7f-ba39-483c-a89e-152af5ae2878,1,Les patients du groupe 1 de l'essai secondaire et l'essai principal ne reçoivent pas le même dosage de l'AIMRT.,"Intervention 1: Les sujets placebo seront sélectionnés au hasard pour recevoir une solution saline (placebo) administré à la zone du sein pour couvrir les nerfs intercostaux alimentant le tissu mammaire pendant la chirurgie.Saline: S'il est randomisé pour ce bras, les sujets recevront une injection peropératoire de solution saline.(2,5 mg / ml) Intervention 2: 0,25% de bupivacaïne avec des sujets épinéphrine et 4 mg de dexaméthasone seront sélectionnés au hasard pour recevoir un bloc sélectif avec une solution anesthésique locale contenant 0,25% de bupivacaïne (2,5 mg / ml) avec 1: 100 000 épinéphrine et 4mg dexaméthasone.L'injection sera réalisée à certains endroits de la zone mammaire pour couvrir les nerfs intercostaux alimentant le tissu mammaire.Les sujets seront sélectionnés au hasard pour recevoir la solution anesthésique locale contenant 0,25% de bupivacaïne (2,5 mg / ml) avec 1: 100 000 épinéphrine et 4 mg de dexaméthasonadisonnés sur la zone du sein pour couvrir les nerfs intercostaux alimentant le tissu mammaire pendant la chirurgie.0,25% de bupivacaïne (2,5 mg / ml) avec 1: 100 000 épinéphrine et 4 mg de dexaméthasone: s'il est randomisé pour ces sujets ARM recevra un bloc sélectif avec une solution anesthésique locale contenant 0,25% de bupivacaïne.(2,5 mg / ml) avec 1: 100 000 épinéphrine et 4 mg de dexaméthasone peropératoire. Intervention 1: radiothérapie modulée à intensité accélérée (AIMRT) Tous les patients doivent recevoir un total de 40,5 Gy au sein entier en 2,7 gy / fraction x 15 fractionsDu lundi au vendredi pendant 3 semaines a été sujette à des doses quotidiennes uniformes via des champs tangents IMRT.Un coup de pouce simultané du lit tumoral d'origine de 0,50 Gy sera livré.Radiothérapie modulée à intensité accélérée (AIMRT)"
c3257f7b-f5b4-4a9c-8a8f-b037f27caa8f,0,Les candidats à l'essai principal doivent avoir une espérance de vie sur 6 mois.,"Caractéristiques de la maladie: Carcinome canalaire unilatéral récemment confirmé in situ ou cancer invasif du sein confirmé par biopsie ou aspiration à l'aiguille fine (FNA) au cours des 60 derniers jours de mammographie négative ou bénigne (évaluation BI RADS 1 ou 2) et un examen de sein clinique négatif ou bénignedu sein controlatéral au cours des 90 derniers jours, la biopsie antérieure du sein controlatéral (y compris l'AFN) est autorisée à condition qu'elle ait été effectuée au moins 6 mois avant l'entrée de l'étude antérieure à l'examen de résonance magnétique du sein controlatéral est autorisé à condition qu'il ait été effectué au moins 1Année avant l'entrée de l'étude, aucun antécédent à distance de cancer du sein, aucun nouveau symptôme du sein au cours des 60 derniers jours pour lesquels une évaluation plus approfondie est recommandée du statut de récepteur hormonal: non spécifiée des patients: 18 ans et sur un statut ménopausique fémininEspérance non spécifiée hématopoïétique non spécifiée hépatique non spécifiée rénale non spécifiée cardiovascuLAR NO SageNAKER Aucun anévrisme magnétique Clips Autre non enceinte Aucun dispositif magnétique implanté Pas de claustrophobie sévère Aucune autre contre-indication à l'IRMe Pas de psychologique psychiatrique ou d'autres conditions qui empêcheraient le consentement éclairé une thérapie concurrente antérieure: la thérapie biologique non spécifiée à la chimiothérapie au moins 6 mois depuis la chimiothérapie anticancéreuse antérieure: la thérapie biologique non spécifiée au moins 6 mois depuis la chimiothérapie antérieure antérieure: Biologic Thérapie n'a pas spécifié la chimiothérapie au moins 6 mois depuis la chimiothérapie antérieure antérieure: Thérapie biologiqueThérapie endocrinienne Pas de thérapie hormonale thérapeutique simultanée en tamoxifène ou inhibiteurs de l'aromatase (thérapie préventive autorisée) Radiothérapie non spécifiée non spécifiée"
f17cb242-419d-4f5d-bfa4-41494ed5ac0e,0,"La thérapie au laser se trouve dans chaque cohorte de l'essai principal et de l'essai secondaire, ainsi qu'une chimiothérapie néoadjuvante.",Intervention 1: Thérapie laser seule Thérapeute Traitement Laser Laser: Thérapeute administré au laser Intervention 2: MLD seul thérapeute administré manuel de drainage lymphatique Drainage lymphatique: Abémothérapie de massage administrée par le thérapeute 1: Partie A Abemaciclib: HR + Her2 + Cancer cancer du sein AbemacicLib 200 MG a-t-il été administré une fois une fois une fois)Toutes les 12 heures les jours 1 21 d'un cycle de 21 jours lorsqu'ils sont administrés en tant qu'agent unique ou en combinaison avec le traitement endocrinien (ET).Les participants atteints du récepteur hormonal HR positif + HER2 + cancer du sein recevant un trastuzumab simultané 150 mg d'abemaciclib ont été administrés par voie orale une fois toutes les 12 heures les jours 1 21 d'un cycle de 21 jours.Les participants peuvent continuer à recevoir un traitement jusqu'à ce que les critères d'arrêt soient remplis.Intervention 2: Partie B Abemaciclib: HR + HER2 Cancer du sein Abemaciclib 200 mg a été administré par voie orale une fois toutes les 12 heures les jours 1 21 d'un cycle de 21 jours lorsqu'il était administré en tant qu'agent unique ou en combinaison avec la thérapie endocrinienne (ET).Les participants peuvent continuer à recevoir un traitement jusqu'à ce que les critères d'arrêt soient remplis.
2bc1e094-41a1-46d9-9b0c-b5a47f23323d,1,Certaines boissons sont interdites pour les patients entreprenant l'essai principal.,"Critères d'inclusion: diagnostic tissulaire d'un carcinome mammaire L'oncologue doit avoir prescrit la doxorubicine dans le cadre du régime de chimiothérapie prévu a une fonction d'organe acceptable dans les 14 jours suivant l'inscription définie comme: fonction hépatique: bilirubine totale et alt dans les limites institutionnelles normalesCréatinine Clearance 60 ml / min Calculé Créatinine Clearance (pour les femmes) Formule: (140 Age) x Poids x 0,85 Divisé par (SCR x 72) Le patient d'au moins 18 ans doit avoir donné un consentement éclairé écrit indiquant une compréhension de la nature recherchéede l'étude s'engage à ne pas consommer de jus de pamplemousse pendant les critères d'exclusion de l'étude: l'allergie connue à l'énalapril prenant des inducteurs ou inhibiteurs de cytochrome connubloqueur enceinte ou allaiter.L'énalapril est les catégories de grossesse C (premier trimestre) et D (deuxième et troisième trimestres)"
fa530b28-9142-49f2-aa80-4d04fa532910,0,"Les participants au groupe 2 de l'essai principal reçoivent des enregistrements dans les régions d'anastomose., Mais pas de physiothérapie décongestive complexe.","Intervention 1: Physiothérapie décongestive Ce groupe a reçu une physiothérapie décongestive complexe.Physiothérapie décongestive: Ce groupe a reçu un CDP qui comprend des exercices de réduction des lymphatiques et des soins de la peau MLD.MLD a été appliqué sur le tronc antérieur du tronc postérieur et la base du cou progressant vers le membre affecté.De courts bandes d'étirement ont été appliquées en plusieurs couches après MLD.Une lotion pour la peau à faible pH a été appliquée avant le bandage, puis la stockage a été placée sur le bras.Les doigts et la main étaient enveloppés de gaze.Une couche de coton était enroulée autour du bras.Les bandages (6 8 et / ou 10 cm) ont été appliqués séquentiellement de manière spirale autour du membre avec le plus petit bandage commençant par la main.La plus grande compression était aux points les plus distaux et diminuait progressivement de manière proximale.Les exercices ont été effectués par les patients pour améliorer la mobilité et améliorer le flux lymphatique.Intervention 2: Physiothérapie décongestive et enregistrement de ce groupe a reçu une physiothérapie décongestive complexe et a également appliqué un enregistrement dans les régions d'anastomose.Physiothérapie décongestive plus enregistrement: ce groupe a reçu le CDP comme même protocole de comparateur actif.De plus, un scrutin a été appliqué à l'anastomose axillaire axillo antérieure et postérieure et à l'anastomose inguinale d'axillo.Le ruban a été démarré du côté non affecté et des bandes de ruban adhésif ont été appliquées de manière à atteindre le côté affecté en ce qui concerne l'anastomose axillaire antérieure et postérieure.Pour l'anastomose inguinale d'Axillo, le ruban a été démarré dans la région inguinale du côté affecté et des bandes de ruban adhésif ont été appliquées de manière à atteindre la région axillaire."
